,EFC,FBER,FWHM,FWHM_x,FWHM_y,FWHM_z,Ghost_y,Participant,SNR,Series,Session,Site,aux_file,bitpix,data_type,db_name,descrip,extensions,intent_name,pix_dimx,pix_dimy,pix_dimz,qform_code,qoffset_x,qoffset_y,qoffset_z,quatern_b,quatern_c,quatern_d,scl_inter,scl_slope,sform_code,slice_code,slice_duration,slice_end,slice_start,srow_x,srow_y,srow_z,toffset,tr
1413,0.4049781593,26.1648715732,2.5219724283,2.3652683636,2.7014632727,2.5103881649,-0.0009225088,25444,12.1451826715,rest_1,session_2,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,108.502998352,-92.28150177,-72.5843963623,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          108.50299835],[ -0.           3.4375      -0.         -92.28150177],[  0.           0.           3.4000001  -72.58439636],0,0
1414,0.4042695174,26.1857918296,2.530068887,2.3633629091,2.7077323636,2.5308205172,-0.0009140656,25444,12.2117955196,rest_1,session_4,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,106.627998352,-87.5935058594,-68.8339996338,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          106.62799835],[ -0.           3.4375      -0.         -87.59350586],[  0.           0.           3.4000001  -68.83399963],0,0
1415,0.4036371627,25.6763996793,2.4733236023,2.3363432727,2.6431796364,2.4500764019,-0.0002803288,25444,12.1228186235,rest_1,session_3,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,108.972000122,-92.28150177,-71.1780014038,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          108.97200012],[ -0.           3.4375      -0.         -92.28150177],[  0.          0.          3.4000001 -71.1780014],0,0
1416,0.4029698429,26.7882737062,2.6959513984,2.5101701818,2.8903447273,2.7007440419,-0.0010650122,25444,12.4019082813,rest_1,session_5,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,110.377998352,-87.5935058594,-92.7427978516,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          110.37799835],[ -0.           3.4375      -0.         -87.59350586],[  0.           0.           3.4000001  -92.74279785],0,0
1417,0.4036806521,26.3584027328,2.4438429158,2.3119912727,2.6113076364,2.417546991,-2.06565873668296E-005,25444,12.2696435788,rest_1,session_8,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,109.441001892,-89.9375,-58.520401001,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          109.44100189],[ -0.       3.4375  -0.     -89.9375],[  0.          0.          3.4000001 -58.520401 ],0,0
1418,0.404084001,26.2656527359,2.4510371727,2.2940014545,2.6243869091,2.445844049,0.0016426321,25444,12.1740884916,rest_1,session_9,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,108.972000122,-89.46849823,-77.2723999023,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          108.97200012],[ -0.           3.4375      -0.         -89.46849823],[  0.          0.          3.4000001 -77.2723999],0,0
1419,0.4025121443,26.9924165533,2.5206118262,2.3982370909,2.6737629091,2.4974852241,-0.0022237459,25444,12.4519731959,rest_1,session_7,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,108.972000122,-89.46849823,-68.365196228,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          108.97200012],[ -0.           3.4375      -0.         -89.46849823],[  0.           0.           3.4000001  -68.36519623],0,0
1420,0.4066361522,25.1577558179,2.4636183629,2.3456872727,2.6298414545,2.423932285,-0.003068707,25444,11.9826190575,rest_1,session_6,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,110.847000122,-92.28150177,-68.8339996338,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          110.84700012],[ -0.           3.4375      -0.         -92.28150177],[  0.           0.           3.4000001  -68.83399963],0,0
1421,0.4295372683,29.0658793531,2.3792376719,2.2807069091,2.5291665455,2.3348881698,0.0005725105,25445,11.959216397,rest_1,session_2,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,108.033996582,-92.28150177,-55.2388000488,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          108.03399658],[ -0.           3.4375      -0.         -92.28150177],[  0.           0.           3.4000001  -55.23880005],0,0
1422,0.4341511465,27.7360081132,2.3756025868,2.2855476364,2.5212450909,2.3265734642,0.00052143,25445,11.777576127,rest_1,session_3,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,107.097000122,-92.28150177,-56.645198822,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          107.09700012],[ -0.           3.4375      -0.         -92.28150177],[  0.           0.           3.4000001  -56.64519882],0,0
1423,0.4294421502,29.1288406463,2.4275127704,2.3464610909,2.5712698182,2.370958757,0.0036577126,25445,12.0196871913,rest_1,session_1,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,105.222000122,-92.28150177,-66.4899978638,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          105.22200012],[ -0.           3.4375      -0.         -92.28150177],[  0.           0.           3.4000001  -66.48999786],0,0
1424,0.4290650491,30.5807365941,2.482874095,2.3718952727,2.6404218182,2.4439675785,0.0031070807,25445,12.3455435612,rest_1,session_10,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,109.441001892,-84.7805023193,-69.7715988159,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          109.44100189],[ -0.           3.4375      -0.         -84.78050232],[  0.           0.           3.4000001  -69.77159882],0,0
1425,0.4281485922,28.4195014756,2.3976028811,2.3207534545,2.5169134545,2.3595793456,0.0046225437,25445,11.852785558,rest_1,session_7,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,107.097000122,-86.6555023193,-58.520401001,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          107.09700012],[ -0.           3.4375      -0.         -86.65550232],[  0.          0.          3.4000001 -58.520401 ],0,0
1426,0.4276808519,30.347770858,2.3944845912,2.2877149091,2.5435461818,2.3593558162,0.0046592974,25445,12.2824897568,rest_1,session_6,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,108.502998352,-88.99949646,-59.9267997742,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          108.50299835],[ -0.           3.4375      -0.         -88.99949646],[  0.           0.           3.4000001  -59.92679977],0,0
1427,0.4319157988,28.2355329365,2.4455714061,2.3663796364,2.5838312727,2.39216758,0.0014558041,25445,11.9650899873,rest_1,session_5,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,102.877998352,-92.28150177,-75.8659973145,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          102.87799835],[ -0.           3.4375      -0.         -92.28150177],[  0.           0.           3.4000001  -75.86599731],0,0
1428,0.4281335659,30.0237282701,2.4668768007,2.3701963636,2.6259578182,2.4119616971,0.0035559968,25445,12.2755890291,rest_1,session_8,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,102.877998352,-92.28150177,-63.2083969116,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          102.87799835],[ -0.           3.4375      -0.         -92.28150177],[  0.           0.           3.4000001  -63.20839691],0,0
1429,0.4271791581,29.5137841225,2.4784068819,2.3680872727,2.6409832727,2.4341911082,0.0003370129,25445,12.2122517307,rest_1,session_4,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,108.972000122,-84.3114929199,-43.0499992371,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          108.97200012],[ -0.           3.4375      -0.         -84.31149292],[  0.           0.           3.4000001  -43.04999924],0,0
1430,0.4313645954,28.1203984434,2.4154658938,2.3064436364,2.5671010909,2.3802205215,0.0070209387,25445,11.7984768271,rest_1,session_9,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,104.752998352,-92.28150177,-73.5220031738,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          104.75299835],[ -0.           3.4375      -0.         -92.28150177],[  0.           0.           3.4000001  -73.52200317],0,0
1431,0.4470714117,23.1869964169,2.6184467118,2.4762792727,2.7959243636,2.5930205155,0.0028789146,25446,10.3750889585,rest_1,session_5,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,102.408996582,-80.5614929199,-74.459602356,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          102.40899658],[ -0.           3.4375      -0.         -80.56149292],[  0.           0.           3.4000001  -74.45960236],0,0
1432,0.4466850636,23.1120447274,2.5766914086,2.4266036364,2.7757934545,2.5398087523,0.0008900933,25446,10.4261542582,rest_1,session_3,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,105.690002441,-84.7805023193,-45.3940010071,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          105.69000244],[ -0.           3.4375      -0.         -84.78050232],[  0.           0.           3.4000001  -45.39400101],0,0
1433,0.4501418241,22.2153699164,2.5580342247,2.4162210909,2.7297978182,2.5377675759,0.0016705504,25446,10.1778654258,rest_1,session_2,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,104.283996582,-86.1864929199,-71.1780014038,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          104.28399658],[ -0.           3.4375      -0.         -86.18649292],[  0.          0.          3.4000001 -71.1780014],0,0
1434,0.445132977,25.3581513841,2.5855557608,2.4324218182,2.7429498182,2.5906263979,0.006538928,25446,10.8079758007,rest_1,session_4,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,101.940002441,-85.7185058594,-64.1460037231,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          101.94000244],[ -0.           3.4375      -0.         -85.71850586],[  0.           0.           3.4000001  -64.14600372],0,0
1435,0.4443359114,22.5868028064,2.5847411513,2.4682618182,2.7460596364,2.5477087521,0.0031490927,25446,10.2860217259,rest_1,session_1,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,102.408996582,-92.28150177,-80.5540008545,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          102.40899658],[ -0.           3.4375      -0.         -92.28150177],[  0.           0.           3.4000001  -80.55400085],0,0
1436,0.4481556617,22.1545465829,2.5253710139,2.3994938182,2.7184261818,2.4690940484,0.0046921936,25446,10.1793688131,rest_1,session_10,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,101.940002441,-83.37449646,-74.9283981323,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          101.94000244],[ -0.           3.4375      -0.         -83.37449646],[  0.           0.           3.4000001  -74.92839813],0,0
1437,0.4476785301,21.7405279855,2.5596225671,2.435968,2.7324916364,2.5193969882,0.0009610083,25446,10.0773996803,rest_1,session_7,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,105.690002441,-85.24949646,-70.2404022217,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          105.69000244],[ -0.           3.4375      -0.         -85.24949646],[  0.           0.           3.4000001  -70.24040222],0,0
1438,0.4413729463,24.6827609981,2.5442851356,2.4128669091,2.7279214545,2.5022587533,0.0061445027,25446,10.7366737421,rest_1,session_8,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,107.566001892,-82.4364929199,-73.5220031738,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          107.56600189],[ -0.           3.4375      -0.         -82.43649292],[  0.           0.           3.4000001  -73.52200317],0,0
1439,0.4487581567,23.4892440354,2.5405741371,2.3871476364,2.7163170909,2.5289234585,0.0055631977,25446,10.4488183541,rest_1,session_9,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,103.815002441,-84.7805023193,-53.8324012756,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          103.81500244],[ -0.           3.4375      -0.         -84.78050232],[  0.           0.           3.4000001  -53.83240128],0,0
1440,0.4476363891,21.4107921853,2.5632985287,2.4317032727,2.7234763636,2.5431028698,-0.0010273766,25446,10.1166711224,rest_1,session_6,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,103.815002441,-81.9674987793,-40.7060012817,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          103.81500244],[ -0.           3.4375      -0.         -81.96749878],[  0.           0.           3.4000001  -40.70600128],0,0
1441,0.4821543876,23.5493356229,2.4210484503,2.2665454545,2.6473134545,2.3650528748,0.0182068869,25447,9.8026372237,rest_1,session_9,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,108.972000122,-86.6555023193,-52.4259986877,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          108.97200012],[ -0.           3.4375      -0.         -86.65550232],[  0.           0.           3.4000001  -52.42599869],0,0
1442,0.483947424,22.5436336268,2.4204411429,2.2631883636,2.6456,2.3683116983,0.015711328,25447,9.5938637002,rest_1,session_8,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,117.878997803,-81.4985046387,-53.3636016846,0,1,0,,,1,0,0,0,0,[  -3.4375      -0.          -0.         117.8789978],[ -0.           3.4375      -0.         -81.49850464],[  0.           0.           3.4000001  -53.36360168],0,0
1443,0.4815234776,23.4063597187,2.4784857151,2.3069963636,2.6903069091,2.4530705194,0.0188923758,25447,9.7375537616,rest_1,session_3,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,112.722000122,-87.5935058594,-58.520401001,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          112.72200012],[ -0.           3.4375      -0.         -87.59350586],[  0.          0.          3.4000001 -58.520401 ],0,0
1444,0.478299576,24.3106986981,2.6099940439,2.4024727273,2.8109818182,2.6327028673,0.0228107516,25447,9.8849867834,rest_1,session_10,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,108.972000122,-76.8105010986,-82.8980026245,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          108.97200012],[ -0.          3.4375     -0.        -76.8105011],[  0.           0.           3.4000001  -82.89800262],0,0
1445,0.4844488289,21.9694947825,2.4822492691,2.3262545455,2.7101178182,2.4260058143,0.0168976914,25447,9.4473781048,rest_1,session_6,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,108.972000122,-88.99949646,-63.2083969116,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          108.97200012],[ -0.           3.4375      -0.         -88.99949646],[  0.           0.           3.4000001  -63.20839691],0,0
1446,0.4806610093,22.8599193425,2.5580634221,2.3746327273,2.7656756364,2.5487999285,0.0200739931,25447,9.613875762,rest_1,session_7,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,107.566001892,-87.5935058594,-76.3348007202,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          107.56600189],[ -0.           3.4375      -0.         -87.59350586],[  0.           0.           3.4000001  -76.33480072],0,0
1447,0.4804087898,23.1045959426,2.4824156947,2.314656,2.6885789091,2.458182284,0.0175682623,25447,9.6842003531,rest_1,session_2,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,112.253997803,-83.37449646,-55.2388000488,0,1,0,,,1,0,0,0,0,[  -3.4375      -0.          -0.         112.2539978],[ -0.           3.4375      -0.         -83.37449646],[  0.           0.           3.4000001  -55.23880005],0,0
1448,0.4836396267,22.1697368057,2.5015283592,2.3470661818,2.7159650909,2.4556499311,0.0185918305,25447,9.4619647332,rest_1,session_1,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,113.191001892,-90.40650177,-62.7396011353,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          113.19100189],[ -0.           3.4375      -0.         -90.40650177],[  0.           0.           3.4000001  -62.73960114],0,0
1449,0.4845698095,22.3397607058,2.4856974904,2.3122269091,2.7025861818,2.457732284,0.0169304125,25447,9.5110739298,rest_1,session_4,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,110.377998352,-84.7805023193,-61.8019943237,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          110.37799835],[ -0.           3.4375      -0.         -84.78050232],[  0.           0.           3.4000001  -61.80199432],0,0
1450,0.4815507368,23.8399461769,2.6508325465,2.4652276364,2.8923549091,2.612388162,0.0178797897,25447,9.8269959563,rest_1,session_5,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,112.722000122,-82.4364929199,-72.5843963623,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          112.72200012],[ -0.           3.4375      -0.         -82.43649292],[  0.           0.           3.4000001  -72.58439636],0,0
1451,0.4668151847,20.8526347501,2.6652648564,2.5391243636,2.8112058182,2.6524322785,0.0039586164,25448,9.8127981394,rest_1,session_1,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,108.502998352,-76.8105010986,-58.520401001,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          108.50299835],[ -0.          3.4375     -0.        -76.8105011],[  0.          0.          3.4000001 -58.520401 ],0,0
1452,0.462131473,23.2455065443,2.6906929339,2.5617716364,2.8640261818,2.6550616902,0.0050184103,25448,10.3467844226,rest_1,session_4,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,115.066001892,-78.2174987793,-64.6147994995,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          115.06600189],[ -0.           3.4375      -0.         -78.21749878],[  0.          0.          3.4000001 -64.6147995],0,0
1453,0.4634501711,23.3386709392,2.6307826432,2.5245323636,2.7860974545,2.5886734568,0.0003767461,25448,10.4243010154,rest_1,session_5,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,108.033996582,-87.5935058594,-68.365196228,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          108.03399658],[ -0.           3.4375      -0.         -87.59350586],[  0.           0.           3.4000001  -68.36519623],0,0
1454,0.4622912233,23.2119443613,2.7078873245,2.5618967273,2.8492741818,2.7201646296,0.0028839575,25448,10.4074335256,rest_1,session_2,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,111.316001892,-82.4364929199,-44.925201416,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          111.31600189],[ -0.           3.4375      -0.         -82.43649292],[  0.           0.           3.4000001  -44.92520142],0,0
1455,0.4600230298,24.3627473276,2.7253298936,2.5852567273,2.8743185455,2.7240675707,0.0060095415,25448,10.6323745385,rest_1,session_10,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,109.910003662,-82.4364929199,-65.5523986816,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          109.91000366],[ -0.           3.4375      -0.         -82.43649292],[  0.           0.           3.4000001  -65.55239868],0,0
1456,0.4625495592,22.5391735197,2.6267154355,2.5179869091,2.7576087273,2.6100734562,0.0018283433,25448,10.2384260662,rest_1,session_3,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,113.660003662,-78.2174987793,-63.6772003174,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          113.66000366],[ -0.           3.4375      -0.         -78.21749878],[  0.           0.           3.4000001  -63.67720032],0,0
1457,0.4612433348,23.3029200694,2.7563872435,2.6171083636,2.9101381818,2.7497058052,0.0039565619,25448,10.3904774497,rest_1,session_7,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,110.377998352,-86.1864929199,-43.0499992371,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          110.37799835],[ -0.           3.4375      -0.         -86.18649292],[  0.           0.           3.4000001  -43.04999924],0,0
1458,0.4651133654,21.5924890755,2.6614691852,2.534112,2.8293818182,2.6293440439,0.0004669349,25448,10.0503325805,rest_1,session_8,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,111.316001892,-87.12449646,-51.0195999146,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          111.31600189],[ -0.           3.4375      -0.         -87.12449646],[  0.           0.           3.4000001  -51.01959991],0,0
1459,0.4642103454,22.5070717356,2.6806490039,2.5886225455,2.8452538182,2.6153528678,0.0025403341,25448,10.2427836224,rest_1,session_6,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,107.566001892,-79.6235046387,-51.0195999146,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          107.56600189],[ -0.           3.4375      -0.         -79.62350464],[  0.           0.           3.4000001  -51.01959991],0,0
1460,0.463261765,22.5829939977,2.6345111603,2.5311098182,2.7956247273,2.5841028687,0.0014300807,25448,10.2296608362,rest_1,session_9,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,111.316001892,-81.0305023193,-62.7396011353,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          111.31600189],[ -0.           3.4375      -0.         -81.03050232],[  0.           0.           3.4000001  -62.73960114],0,0
1461,0.485011302,18.7992471361,2.56016564,2.4098094545,2.7713774545,2.5126116942,0.0129960105,25449,8.7077971729,rest_1,session_8,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,101.001998901,-86.1864929199,-45.3940010071,0,1,0,,,1,0,0,0,0,[  -3.4375      -0.          -0.         101.0019989],[ -0.           3.4375      -0.         -86.18649292],[  0.           0.           3.4000001  -45.39400101],0,0
1462,0.48622053,18.6261848586,2.5747497768,2.4018763636,2.7770705455,2.5589822812,0.0080858264,25449,8.7179863591,rest_1,session_2,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,102.408996582,-85.7185058594,-69.7715988159,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          102.40899658],[ -0.           3.4375      -0.         -85.71850586],[  0.           0.           3.4000001  -69.77159882],0,0
1463,0.4856346025,18.9440144227,2.5633948803,2.4121396364,2.7606167273,2.5295146349,0.0122821433,25449,8.6954202789,rest_1,session_7,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,101.940002441,-83.8424987793,-61.8019943237,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          101.94000244],[ -0.           3.4375      -0.         -83.84249878],[  0.           0.           3.4000001  -61.80199432],0,0
1464,0.4887576067,17.0377566482,2.5072656622,2.3627665455,2.6950923636,2.4751793423,0.0092381733,25449,8.3393945897,rest_1,session_6,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,102.408996582,-90.87449646,-52.4259986877,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          102.40899658],[ -0.           3.4375      -0.         -90.87449646],[  0.           0.           3.4000001  -52.42599869],0,0
1465,0.4800266799,18.6377215667,2.5172862342,2.3699054545,2.7132887273,2.4806793422,0.009367764,25449,8.6900079654,rest_1,session_9,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,105.222000122,-80.5614929199,-50.0820007324,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          105.22200012],[ -0.           3.4375      -0.         -80.56149292],[  0.           0.           3.4000001  -50.08200073],0,0
1466,0.481581897,19.8411860866,2.5726037627,2.4314065455,2.7299170909,2.5651381633,0.0148758395,25449,8.9557856173,rest_1,session_3,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,106.627998352,-81.9674987793,-66.0212020874,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          106.62799835],[ -0.           3.4375      -0.         -81.96749878],[  0.           0.           3.4000001  -66.02120209],0,0
1467,0.480989227,21.4552302128,2.7379256826,2.5597963636,2.9502545455,2.7176999238,0.0151728829,25449,9.158233496,rest_1,session_10,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,102.408996582,-78.2174987793,-52.4259986877,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          102.40899658],[ -0.           3.4375      -0.         -78.21749878],[  0.           0.           3.4000001  -52.42599869],0,0
1468,0.4822316861,20.0292165994,2.550872085,2.4130414545,2.7172596364,2.5314558113,0.0086686006,25449,9.0369286421,rest_1,session_5,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,107.097000122,-87.5935058594,-56.176399231,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          107.09700012],[ -0.           3.4375      -0.         -87.59350586],[  0.           0.           3.4000001  -56.17639923],0,0
1469,0.4836527265,19.4857870805,2.5999588732,2.430848,2.8165469091,2.5669940456,0.012361126,25449,8.8042472124,rest_1,session_1,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,104.752998352,-83.8424987793,-63.2083969116,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          104.75299835],[ -0.           3.4375      -0.         -83.84249878],[  0.           0.           3.4000001  -63.20839691],0,0
1470,0.4826249694,18.8360399299,2.5059167391,2.3340450909,2.728352,2.4711028719,0.0118524591,25449,8.7197517799,rest_1,session_4,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,107.097000122,-83.8424987793,-54.3012008667,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          107.09700012],[ -0.           3.4375      -0.         -83.84249878],[  0.           0.           3.4000001  -54.30120087],0,0
1471,0.4192322934,28.2569889283,2.4688709879,2.3410298182,2.5868538182,2.4849440479,0.0074517662,25450,12.1240717876,rest_1,session_1,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,106.158996582,-87.5935058594,-66.0212020874,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          106.15899658],[ -0.           3.4375      -0.         -87.59350586],[  0.           0.           3.4000001  -66.02120209],0,0
1472,0.4149103676,29.5164500871,2.7132187827,2.5462370909,2.8685789091,2.7345705115,0.0060407948,25450,12.3685613394,rest_1,session_10,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,106.627998352,-82.9055023193,-75.3972015381,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          106.62799835],[ -0.           3.4375      -0.         -82.90550232],[  0.           0.           3.4000001  -75.39720154],0,0
1473,0.4232126128,26.7144107229,2.489373452,2.3569163636,2.6319010909,2.4868881655,0.0071579749,25450,11.6974250485,rest_1,session_2,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,104.283996582,-92.28150177,-65.0836029053,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          104.28399658],[ -0.           3.4375      -0.         -92.28150177],[  0.           0.           3.4000001  -65.08360291],0,0
1474,0.4208761269,26.3582449298,2.5635700652,2.4256290909,2.7007505455,2.5717381632,0.0065881433,25450,11.6687328108,rest_1,session_6,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,106.158996582,-85.7185058594,-64.6147994995,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          106.15899658],[ -0.           3.4375      -0.         -85.71850586],[  0.          0.          3.4000001 -64.6147995],0,0
1475,0.4203530014,27.6816196049,2.522772439,2.4042676364,2.6218501818,2.5470852227,0.0060686413,25450,11.989927487,rest_1,session_9,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,103.815002441,-92.28150177,-67.8964004517,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          103.81500244],[ -0.           3.4375      -0.         -92.28150177],[  0.           0.           3.4000001  -67.89640045],0,0
1476,0.4192247803,28.361916037,2.4988597103,2.3899287273,2.6177687273,2.4940734595,0.005203113,25450,12.1440022326,rest_1,session_7,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,105.222000122,-91.34349823,-56.645198822,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          105.22200012],[ -0.           3.4375      -0.         -91.34349823],[  0.           0.           3.4000001  -56.64519882],0,0
1477,0.4194013387,26.9828417305,2.4499422675,2.3652450909,2.5632989091,2.4254528731,0.005601448,25450,11.8593647372,rest_1,session_4,HNU_1,,32,,,,1,,3.4375,3.4375,3.4,1,106.627998352,-89.9375,-47.7379989624,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          106.62799835],[ -0.       3.4375  -0.     -89.9375],[  0.           0.           3.4000001  -47.73799896],0,0
